symbol,type,role,entry_time,entry_price,sl,volume,mfe,mae,is_risk_bearing,point,status,is_adapted,phenomenon,exit_price,exit_time,profit
Volatility 75 Index,SELL,Runner,2026-04-24 15:30:00,32950.9,32782.91539545028,0.01,0.0,0.0,False,0.01,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,32782.91539545028,2026-04-24 16:00:00,16798460.45497179
Volatility 75 Index,SELL,Scalper,2026-04-24 18:30:00,33031.48,32865.62473090513,0.01,0.0,0.0,False,0.01,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,32865.62473090513,2026-04-24 19:00:00,16585526.90948709
Volatility 75 Index,SELL,Runner,2026-04-24 18:30:00,33031.48,32865.62473090513,0.01,0.0,0.0,False,0.01,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,32865.62473090513,2026-04-24 19:00:00,16585526.90948709
Volatility 75 Index,SELL,Scalper,2026-04-24 21:00:00,33014.8,32941.548680053005,0.01,0.0,0.0,False,0.01,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,32941.548680053005,2026-04-24 21:30:00,7325131.994699769
Volatility 75 Index,SELL,Runner,2026-04-24 21:00:00,33014.8,32941.548680053005,0.01,0.0,0.0,False,0.01,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,32941.548680053005,2026-04-24 21:30:00,7325131.994699769
DEX 1500 DOWN Index,BUY,Scalper,2026-04-24 21:30:00,36805.53,36857.143632928244,0.01,15866000.00000035,0.0,False,0.01,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,36857.143632928244,2026-04-24 22:30:00,5161363.292824535
DEX 1500 DOWN Index,BUY,Runner,2026-04-24 21:30:00,36805.53,36857.143632928244,0.01,15866000.00000035,0.0,False,0.01,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,36857.143632928244,2026-04-24 22:30:00,5161363.292824535
DEX 1500 DOWN Index,BUY,Scalper,2026-04-25 03:00:00,36745.75,37095.16433466894,0.01,104704000.00000009,0.0,False,0.01,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,37095.16433466894,2026-04-25 14:00:00,34941433.46689379
DEX 1500 DOWN Index,BUY,Runner,2026-04-25 03:00:00,36745.75,37095.16433466894,0.01,104704000.00000009,0.0,False,0.01,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,37095.16433466894,2026-04-25 14:00:00,34941433.46689379
Jump 75 Index,BUY,Scalper,2026-04-27 05:00:00,15801.4,16083.045307424489,0.01,0.0,0.0,False,0.01,CLOSED_SL,False,MED_VOL_TRENDING_NEUTRAL,16083.045307424489,2026-04-27 05:30:00,28164530.742448915
Jump 75 Index,BUY,Runner,2026-04-27 05:00:00,15801.4,16083.045307424489,0.01,0.0,0.0,False,0.01,CLOSED_SL,False,MED_VOL_TRENDING_NEUTRAL,16083.045307424489,2026-04-27 05:30:00,28164530.742448915
Jump 75 Index,BUY,Scalper,2026-04-27 06:30:00,15762.65,16049.497326617848,0.01,0.0,0.0,False,0.01,CLOSED_SL,False,MED_VOL_TRENDING_NEUTRAL,16049.497326617848,2026-04-27 07:00:00,28684732.6617848
Jump 75 Index,BUY,Runner,2026-04-27 06:30:00,15762.65,16049.497326617848,0.01,0.0,0.0,False,0.01,CLOSED_SL,False,MED_VOL_TRENDING_NEUTRAL,16049.497326617848,2026-04-27 07:00:00,28684732.6617848
Jump 75 Index,BUY,Scalper,2026-04-27 09:00:00,15900.44,16006.655585323497,0.01,0.0,0.0,False,0.01,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,16006.655585323497,2026-04-27 09:30:00,10621558.532349627
Jump 75 Index,BUY,Runner,2026-04-27 09:00:00,15900.44,16006.655585323497,0.01,0.0,0.0,False,0.01,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,16006.655585323497,2026-04-27 09:30:00,10621558.532349627
XAGUSD,SELL,Runner,2026-04-24 08:30:00,74.695,73.65553604551114,0.01,2669999.9999999874,-1978000.0000000086,False,0.001,CLOSED_SL,False,MED_VOL_TRENDING_NEUTRAL,73.65553604551114,2026-04-29 00:00:00,1039463.9544888518
XAGUSD,SELL,Scalper,2026-04-28 13:30:00,72.649,73.65553604551114,0.01,438000.0000000024,-852999.9999999944,True,0.001,CLOSED_SL,False,HIGH_VOL_TRENDING_NEUTRAL,73.65553604551114,2026-04-29 00:00:00,-1006536.0455111403
Jump 75 Index,SELL,Scalper,2026-04-29 03:00:00,16008.01,15777.713424113826,0.01,0.0,0.0,False,0.01,CLOSED_SL,False,MED_VOL_TRENDING_NEUTRAL,15777.713424113826,2026-04-29 03:30:00,23029657.588617373
Jump 75 Index,SELL,Runner,2026-04-29 03:00:00,16008.01,15777.713424113826,0.01,0.0,0.0,False,0.01,CLOSED_SL,False,MED_VOL_TRENDING_NEUTRAL,15777.713424113826,2026-04-29 03:30:00,23029657.588617373
Jump 75 Index,SELL,Scalper,2026-04-29 06:30:00,15937.96,15817.480490493883,0.01,0.0,0.0,False,0.01,CLOSED_SL,False,MED_VOL_TRENDING_NEUTRAL,15817.480490493883,2026-04-29 07:00:00,12047950.95061163
Jump 75 Index,SELL,Runner,2026-04-29 06:30:00,15937.96,15817.480490493883,0.01,0.0,0.0,False,0.01,CLOSED_SL,False,MED_VOL_TRENDING_NEUTRAL,15817.480490493883,2026-04-29 07:00:00,12047950.95061163
Jump 75 Index,SELL,Scalper,2026-04-29 08:00:00,15958.84,15832.643619619264,0.01,0.0,0.0,False,0.01,CLOSED_SL,False,MED_VOL_TRENDING_NEUTRAL,15832.643619619264,2026-04-29 08:30:00,12619638.038073571
Jump 75 Index,SELL,Runner,2026-04-29 08:00:00,15958.84,15832.643619619264,0.01,0.0,0.0,False,0.01,CLOSED_SL,False,MED_VOL_TRENDING_NEUTRAL,15832.643619619264,2026-04-29 08:30:00,12619638.038073571
XAGUSD,SELL,Runner,2026-04-28 13:30:00,72.649,72.31015903335346,0.01,1799000.0000000065,-1292999.999999992,False,0.001,CLOSED_SL,False,HIGH_VOL_TRENDING_NEUTRAL,72.31015903335346,2026-04-30 01:00:00,338840.96664654353
XAGUSD,SELL,Scalper,2026-04-30 14:00:00,72.952,72.82991030492813,0.01,0.0,0.0,False,0.001,CLOSED_SL,False,MED_VOL_TRENDING_NEUTRAL,72.82991030492813,2026-04-30 14:30:00,122089.69507186396
XAGUSD,SELL,Runner,2026-04-30 14:00:00,72.952,72.82991030492813,0.01,0.0,0.0,False,0.001,CLOSED_SL,False,MED_VOL_TRENDING_NEUTRAL,72.82991030492813,2026-04-30 14:30:00,122089.69507186396
XAGUSD,SELL,Scalper,2026-04-30 15:00:00,73.147,72.86138586779411,0.01,0.0,0.0,False,0.001,CLOSED_SL,False,MED_VOL_TRENDING_NEUTRAL,72.86138586779411,2026-04-30 15:30:00,285614.13220589317
XAGUSD,SELL,Runner,2026-04-30 15:00:00,73.147,72.86138586779411,0.01,0.0,0.0,False,0.001,CLOSED_SL,False,MED_VOL_TRENDING_NEUTRAL,72.86138586779411,2026-04-30 15:30:00,285614.13220589317
Jump 50 Index,BUY,Scalper,2026-05-01 23:30:00,39830.7,40005.548557138674,0.01,0.0,0.0,False,0.01,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,40005.548557138674,2026-05-02 00:00:00,17484855.713867728
Jump 50 Index,BUY,Runner,2026-05-01 23:30:00,39830.7,40005.548557138674,0.01,0.0,0.0,False,0.01,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,40005.548557138674,2026-05-02 00:00:00,17484855.713867728
XAGUSD,SELL,Scalper,2026-05-05 13:00:00,73.432,73.44745368659737,0.01,0.0,0.0,True,0.001,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,73.44745368659737,2026-05-05 13:30:00,-15453.686597368232
XAGUSD,SELL,Runner,2026-05-05 13:00:00,73.432,73.515577,0.01,0.0,0.0,True,0.001,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,73.515577,2026-05-05 13:30:00,-83576.99999999112
Jump 75 Index,SELL,Scalper,2026-05-06 00:00:00,12874.84,12667.316465044838,0.01,0.0,0.0,False,0.01,CLOSED_SL,False,MED_VOL_TRENDING_NEUTRAL,12667.316465044838,2026-05-06 00:30:00,20752353.49551622
Jump 75 Index,SELL,Runner,2026-05-06 00:00:00,12874.84,12667.316465044838,0.01,0.0,0.0,False,0.01,CLOSED_SL,False,MED_VOL_TRENDING_NEUTRAL,12667.316465044838,2026-05-06 00:30:00,20752353.49551622
XAGUSD,BUY,Runner,2026-05-06 13:00:00,76.878,76.878,0.01,899000.0000000009,-118999.99999999977,False,0.001,CLOSED_SL,False,MED_VOL_TRENDING_NEUTRAL,76.878,2026-05-06 16:30:00,0.0
AUDUSD DFX 10 Index,SELL,Scalper,2026-05-07 12:30:00,74986.23,74913.33699291313,0.01,0.0,0.0,False,0.01,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,74913.33699291313,2026-05-07 13:00:00,7289300.708686642
AUDUSD DFX 10 Index,SELL,Runner,2026-05-07 12:30:00,74986.23,74913.33699291313,0.01,0.0,0.0,False,0.01,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,74913.33699291313,2026-05-07 13:00:00,7289300.708686642
XAGUSD,BUY,Scalper,2026-05-06 13:00:00,76.878,79.00087292956245,0.01,5241000.0,-147999.99999999613,False,0.001,CLOSED_SL,False,MED_VOL_TRENDING_NEUTRAL,79.00087292956245,2026-05-07 17:00:00,2122872.9295624476
Jump 75 Index,BUY,Scalper,2026-05-07 21:00:00,12811.24,13095.659539512939,0.01,0.0,0.0,False,0.01,CLOSED_SL,False,MED_VOL_TRENDING_NEUTRAL,13095.659539512939,2026-05-07 21:30:00,28441953.951293908
Jump 75 Index,BUY,Runner,2026-05-07 21:00:00,12811.24,13095.659539512939,0.01,0.0,0.0,False,0.01,CLOSED_SL,False,MED_VOL_TRENDING_NEUTRAL,13095.659539512939,2026-05-07 21:30:00,28441953.951293908
DEX 1500 DOWN Index,SELL,Scalper,2026-05-07 22:00:00,36872.78,36627.38502955784,0.01,0.0,0.0,False,0.01,CLOSED_SL,False,MED_VOL_TRENDING_NEUTRAL,36627.38502955784,2026-05-07 22:30:00,24539497.044216115
DEX 1500 DOWN Index,SELL,Runner,2026-05-07 22:00:00,36872.78,36627.38502955784,0.01,0.0,0.0,False,0.01,CLOSED_SL,False,MED_VOL_TRENDING_NEUTRAL,36627.38502955784,2026-05-07 22:30:00,24539497.044216115
DEX 1500 DOWN Index,SELL,Scalper,2026-05-08 02:30:00,36926.12,36763.56915675984,0.01,0.0,0.0,False,0.01,CLOSED_SL,False,MED_VOL_TRENDING_NEUTRAL,36763.56915675984,2026-05-08 03:00:00,16255084.324016206
DEX 1500 DOWN Index,SELL,Runner,2026-05-08 02:30:00,36926.12,36763.56915675984,0.01,0.0,0.0,False,0.01,CLOSED_SL,False,MED_VOL_TRENDING_NEUTRAL,36763.56915675984,2026-05-08 03:00:00,16255084.324016206
Jump 10 Index,SELL,Scalper,2026-05-08 02:30:00,94975.31,94916.34623486632,0.01,0.0,0.0,False,0.01,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,94916.34623486632,2026-05-08 03:00:00,5896376.5133681595
Jump 10 Index,SELL,Runner,2026-05-08 02:30:00,94975.31,94916.34623486632,0.01,0.0,0.0,False,0.01,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,94916.34623486632,2026-05-08 03:00:00,5896376.5133681595
Jump 10 Index,BUY,Runner,2026-05-08 12:00:00,95037.42,95037.42,0.01,17497999.999999594,0.0,False,0.01,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,95037.42,2026-05-08 13:00:00,0.0
Jump 10 Index,BUY,Scalper,2026-05-08 12:00:00,95037.42,95005.83654476037,0.01,17497999.999999594,-108000.00000017462,True,0.01,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,95005.83654476037,2026-05-08 13:30:00,-3158345.5239626346
XAGUSD,BUY,Runner,2026-05-08 08:30:00,80.245,80.245,0.01,1322999.9999999932,-213999.99999999863,False,0.001,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,80.245,2026-05-08 15:00:00,0.0
XAGUSD,BUY,Scalper,2026-05-08 08:30:00,80.245,79.97803784151043,0.01,1322999.9999999932,-257000.000000005,True,0.001,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,79.97803784151043,2026-05-08 15:30:00,-266962.1584895765
Jump 10 Index,BUY,Scalper,2026-05-09 01:00:00,94983.49,94984.23705499999,0.01,0.0,0.0,False,0.01,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,94984.23705499999,2026-05-09 01:30:00,74705.49999852665
Jump 10 Index,BUY,Runner,2026-05-09 01:00:00,94983.49,94984.23705499999,0.01,0.0,0.0,False,0.01,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,94984.23705499999,2026-05-09 01:30:00,74705.49999852665
Jump 10 Index,SELL,Scalper,2026-05-09 10:30:00,94947.67,94960.87614536248,0.01,0.0,0.0,True,0.01,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,94960.87614536248,2026-05-09 11:00:00,-1320614.53624774
Jump 10 Index,SELL,Runner,2026-05-09 10:30:00,94947.67,94962.88965,0.01,0.0,0.0,True,0.01,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,94962.88965,2026-05-09 11:00:00,-1521964.9999999092
Jump 10 Index,BUY,Scalper,2026-05-09 11:30:00,94982.89,94963.37592000002,0.01,0.0,0.0,True,0.01,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,94963.37592000002,2026-05-09 12:00:00,-1951407.9999979003
Jump 10 Index,BUY,Runner,2026-05-09 11:30:00,94982.89,94963.37592000002,0.01,0.0,0.0,True,0.01,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,94963.37592000002,2026-05-09 12:00:00,-1951407.9999979003
Jump 10 Index,SELL,Scalper,2026-05-10 02:30:00,94941.48,94932.76554907743,0.01,0.0,0.0,False,0.01,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,94932.76554907743,2026-05-10 03:00:00,871445.092256181
Jump 10 Index,SELL,Runner,2026-05-10 02:30:00,94941.48,94932.76554907743,0.01,0.0,0.0,False,0.01,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,94932.76554907743,2026-05-10 03:00:00,871445.092256181
Jump 10 Index,SELL,Scalper,2026-05-10 03:30:00,94950.23,94931.4641073952,0.01,0.0,0.0,False,0.01,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,94931.4641073952,2026-05-10 04:00:00,1876589.2604802502
Jump 10 Index,SELL,Runner,2026-05-10 03:30:00,94950.23,94931.4641073952,0.01,0.0,0.0,False,0.01,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,94931.4641073952,2026-05-10 04:00:00,1876589.2604802502
Jump 10 Index,SELL,Scalper,2026-05-10 08:00:00,94970.14,94942.72160839007,0.01,0.0,0.0,False,0.01,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,94942.72160839007,2026-05-10 08:30:00,2741839.160992822
Jump 10 Index,SELL,Runner,2026-05-10 08:00:00,94970.14,94942.72160839007,0.01,0.0,0.0,False,0.01,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,94942.72160839007,2026-05-10 08:30:00,2741839.160992822
Jump 75 Index,SELL,Scalper,2026-05-10 09:00:00,13014.51,12860.558845711628,0.01,0.0,0.0,False,0.01,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,12860.558845711628,2026-05-10 09:30:00,15395115.428837199
Jump 75 Index,SELL,Runner,2026-05-10 09:00:00,13014.51,12860.558845711628,0.01,0.0,0.0,False,0.01,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,12860.558845711628,2026-05-10 09:30:00,15395115.428837199
Jump 75 Index,SELL,Scalper,2026-05-10 13:00:00,12995.72,12925.019024903922,0.01,0.0,0.0,False,0.01,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,12925.019024903922,2026-05-10 13:30:00,7070097.509607694
Jump 75 Index,SELL,Runner,2026-05-10 13:00:00,12995.72,12925.019024903922,0.01,0.0,0.0,False,0.01,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,12925.019024903922,2026-05-10 13:30:00,7070097.509607694
Jump 75 Index,SELL,Scalper,2026-05-10 14:30:00,12981.94,12932.328935333482,0.01,0.0,0.0,False,0.01,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,12932.328935333482,2026-05-10 15:00:00,4961106.466651836
Jump 75 Index,SELL,Runner,2026-05-10 14:30:00,12981.94,12932.328935333482,0.01,0.0,0.0,False,0.01,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,12932.328935333482,2026-05-10 15:00:00,4961106.466651836
Jump 75 Index,SELL,Scalper,2026-05-10 16:30:00,12937.57,12933.72723221075,0.01,0.0,0.0,False,0.01,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,12933.72723221075,2026-05-10 17:00:00,384276.77892505017
Jump 75 Index,SELL,Runner,2026-05-10 16:30:00,12937.57,12933.72723221075,0.01,0.0,0.0,False,0.01,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,12933.72723221075,2026-05-10 17:00:00,384276.77892505017
Volatility 75 Index,SELL,Scalper,2026-05-10 18:00:00,34673.0,34515.9957707479,0.01,0.0,0.0,False,0.01,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,34515.9957707479,2026-05-10 18:30:00,15700422.925210295
Volatility 75 Index,SELL,Runner,2026-05-10 18:00:00,34673.0,34515.9957707479,0.01,0.0,0.0,False,0.01,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,34515.9957707479,2026-05-10 18:30:00,15700422.925210295
Jump 75 Index,SELL,Scalper,2026-05-10 19:00:00,12975.9,12935.717885417587,0.01,0.0,0.0,False,0.01,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,12935.717885417587,2026-05-10 19:30:00,4018211.4582412397
Jump 75 Index,SELL,Runner,2026-05-10 19:00:00,12975.9,12935.717885417587,0.01,0.0,0.0,False,0.01,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,12935.717885417587,2026-05-10 19:30:00,4018211.4582412397
Volatility 75 Index,BUY,Scalper,2026-05-11 06:30:00,34464.19,34439.349115,0.01,0.0,0.0,True,0.01,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,34439.349115,2026-05-11 07:00:00,-2484088.5000005076
Volatility 75 Index,BUY,Runner,2026-05-11 06:30:00,34464.19,34439.349115,0.01,0.0,0.0,True,0.01,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,34439.349115,2026-05-11 07:00:00,-2484088.5000005076
DEX 900 DOWN Index,BUY,Scalper,2026-05-11 20:30:00,40865.4,40905.384863736814,0.01,35011999.99999954,0.0,False,0.01,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,40905.384863736814,2026-05-11 21:30:00,3998486.373681226
DEX 900 DOWN Index,BUY,Runner,2026-05-11 20:30:00,40865.4,40905.384863736814,0.01,35011999.99999954,0.0,False,0.01,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,40905.384863736814,2026-05-11 21:30:00,3998486.373681226
XAGUSD,BUY,Scalper,2026-05-12 13:00:00,84.447,84.33811353302065,0.01,923000.0000000019,0.0,True,0.001,CLOSED_SL,False,MED_VOL_TRENDING_NEUTRAL,84.33811353302065,2026-05-12 14:00:00,-108886.46697935656
XAGUSD,BUY,Runner,2026-05-12 13:00:00,84.447,85.65482964080117,0.01,3359999.9999999995,-1405000.0000000012,False,0.001,CLOSED_SL,False,MED_VOL_TRENDING_NEUTRAL,85.65482964080117,2026-05-13 05:30:00,1207829.6408011653
Jump 50 Index,BUY,Scalper,2026-05-13 23:00:00,42158.91,42681.08600826904,0.01,0.0,0.0,False,0.01,CLOSED_SL,False,MED_VOL_TRENDING_NEUTRAL,42681.08600826904,2026-05-13 23:30:00,52217600.8269038
Jump 50 Index,BUY,Runner,2026-05-13 23:00:00,42158.91,42681.08600826904,0.01,0.0,0.0,False,0.01,CLOSED_SL,False,MED_VOL_TRENDING_NEUTRAL,42681.08600826904,2026-05-13 23:30:00,52217600.8269038
XAGUSD,BUY,Scalper,2026-05-13 13:30:00,86.911,87.15673269721684,0.01,2454999.999999998,-51000.000000001935,False,0.001,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,87.15673269721684,2026-05-14 01:00:00,245732.69721683743
XAGUSD,BUY,Runner,2026-05-13 13:30:00,86.911,87.15673269721684,0.01,2454999.999999998,-51000.000000001935,False,0.001,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,87.15673269721684,2026-05-14 01:00:00,245732.69721683743
XAGUSD,BUY,Scalper,2026-05-14 08:30:00,87.435,87.1404656087251,0.01,0.0,0.0,True,0.001,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,87.1404656087251,2026-05-14 09:00:00,-294534.3912749081
XAGUSD,BUY,Runner,2026-05-14 08:30:00,87.435,84.55572000000001,0.01,39999.99999999204,-2100000.0000000084,True,0.001,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,84.55572000000001,2026-05-14 13:30:00,-2879279.9999999944
Jump 10 Index,SELL,Scalper,2026-05-18 02:30:00,93833.76,93603.505055004,0.01,0.0,0.0,False,0.01,CLOSED_SL,False,MED_VOL_TRENDING_NEUTRAL,93603.505055004,2026-05-18 03:00:00,23025494.499599155
Jump 10 Index,SELL,Runner,2026-05-18 02:30:00,93833.76,93603.505055004,0.01,0.0,0.0,False,0.01,CLOSED_SL,False,MED_VOL_TRENDING_NEUTRAL,93603.505055004,2026-05-18 03:00:00,23025494.499599155
Jump 10 Index,SELL,Scalper,2026-05-18 05:00:00,93859.21,93656.18576687484,0.01,0.0,0.0,False,0.01,CLOSED_SL,False,MED_VOL_TRENDING_NEUTRAL,93656.18576687484,2026-05-18 05:30:00,20302423.312516477
Jump 10 Index,SELL,Runner,2026-05-18 05:00:00,93859.21,93656.18576687484,0.01,0.0,0.0,False,0.01,CLOSED_SL,False,MED_VOL_TRENDING_NEUTRAL,93656.18576687484,2026-05-18 05:30:00,20302423.312516477
Jump 10 Index,SELL,Scalper,2026-05-18 07:00:00,93843.78,93690.62717675144,0.01,0.0,0.0,False,0.01,CLOSED_SL,False,MED_VOL_TRENDING_NEUTRAL,93690.62717675144,2026-05-18 07:30:00,15315282.324855797
Jump 10 Index,SELL,Runner,2026-05-18 07:00:00,93843.78,93690.62717675144,0.01,0.0,0.0,False,0.01,CLOSED_SL,False,MED_VOL_TRENDING_NEUTRAL,93690.62717675144,2026-05-18 07:30:00,15315282.324855797
Jump 10 Index,SELL,Scalper,2026-05-18 08:00:00,93853.95,93706.40143459447,0.01,0.0,0.0,False,0.01,CLOSED_SL,False,MED_VOL_TRENDING_NEUTRAL,93706.40143459447,2026-05-18 08:30:00,14754856.540552283
Jump 10 Index,SELL,Runner,2026-05-18 08:00:00,93853.95,93706.40143459447,0.01,0.0,0.0,False,0.01,CLOSED_SL,False,MED_VOL_TRENDING_NEUTRAL,93706.40143459447,2026-05-18 08:30:00,14754856.540552283
Jump 10 Index,SELL,Scalper,2026-05-18 09:00:00,93801.11,93711.00591482558,0.01,0.0,0.0,False,0.01,CLOSED_SL,False,MED_VOL_TRENDING_NEUTRAL,93711.00591482558,2026-05-18 09:30:00,9010408.517441828
Jump 10 Index,SELL,Runner,2026-05-18 09:00:00,93801.11,93711.00591482558,0.01,0.0,0.0,False,0.01,CLOSED_SL,False,MED_VOL_TRENDING_NEUTRAL,93711.00591482558,2026-05-18 09:30:00,9010408.517441828
XAGUSD,SELL,Scalper,2026-05-18 10:30:00,75.664,76.80064955986653,0.01,284000.00000000605,-308999.9999999975,True,0.001,CLOSED_SL,False,LOW_VOL_TRENDING_NEUTRAL,76.80064955986653,2026-05-18 11:30:00,-1136649.5598665266
DEX 1500 DOWN Index,BUY,Scalper,2026-05-18 21:00:00,39078.45,39396.457501982935,0.01,0.0,0.0,False,0.01,CLOSED_SL,False,MED_VOL_TRENDING_NEUTRAL,39396.457501982935,2026-05-18 21:30:00,31800750.198293827
DEX 1500 DOWN Index,BUY,Runner,2026-05-18 21:00:00,39078.45,39396.457501982935,0.01,0.0,0.0,False,0.01,CLOSED_SL,False,MED_VOL_TRENDING_NEUTRAL,39396.457501982935,2026-05-18 21:30:00,31800750.198293827
Jump 50 Index,SELL,Scalper,2026-05-19 07:30:00,40378.88,40298.85677595394,0.01,0.0,0.0,False,0.01,CLOSED_SL,False,MED_VOL_TRENDING_NEUTRAL,40298.85677595394,2026-05-19 08:00:00,8002322.404606093
Jump 50 Index,SELL,Runner,2026-05-19 07:30:00,40378.88,40298.85677595394,0.01,0.0,0.0,False,0.01,CLOSED_SL,False,MED_VOL_TRENDING_NEUTRAL,40298.85677595394,2026-05-19 08:00:00,8002322.404606093
DEX 1500 DOWN Index,SELL,Scalper,2026-05-20 04:00:00,39445.78,39378.85188407667,0.01,0.0,0.0,False,0.01,CLOSED_SL,False,MED_VOL_TRENDING_NEUTRAL,39378.85188407667,2026-05-20 04:30:00,6692811.5923328735
DEX 1500 DOWN Index,SELL,Runner,2026-05-20 04:00:00,39445.78,39378.85188407667,0.01,0.0,0.0,False,0.01,CLOSED_SL,False,MED_VOL_TRENDING_NEUTRAL,39378.85188407667,2026-05-20 04:30:00,6692811.5923328735
DEX 1500 DOWN Index,SELL,Scalper,2026-05-20 05:00:00,39447.66,39386.33675265978,0.01,0.0,0.0,False,0.01,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,39386.33675265978,2026-05-20 05:30:00,6132324.734022404
DEX 1500 DOWN Index,SELL,Runner,2026-05-20 05:00:00,39447.66,39386.33675265978,0.01,0.0,0.0,False,0.01,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,39386.33675265978,2026-05-20 05:30:00,6132324.734022404
XAGUSD,SELL,Runner,2026-05-18 10:30:00,75.664,74.72010219000532,0.01,2581000.0000000033,-3227000.0000000037,False,0.001,CLOSED_SL,False,LOW_VOL_TRENDING_NEUTRAL,74.72010219000532,2026-05-20 06:00:00,943897.8099946809
DEX 1500 DOWN Index,SELL,Scalper,2026-05-20 06:30:00,39447.23,39401.697857186686,0.01,0.0,0.0,False,0.01,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,39401.697857186686,2026-05-20 07:00:00,4553214.281331748
DEX 1500 DOWN Index,SELL,Runner,2026-05-20 06:30:00,39447.23,39401.697857186686,0.01,0.0,0.0,False,0.01,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,39401.697857186686,2026-05-20 07:00:00,4553214.281331748
DEX 1500 DOWN Index,SELL,Scalper,2026-05-20 07:30:00,39472.28,39414.47877551144,0.01,0.0,0.0,False,0.01,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,39414.47877551144,2026-05-20 08:00:00,5780122.448856127
DEX 1500 DOWN Index,SELL,Runner,2026-05-20 07:30:00,39472.28,39414.47877551144,0.01,0.0,0.0,False,0.01,CLOSED_SL,True,MED_VOL_RANGING_NEUTRAL,39414.47877551144,2026-05-20 08:00:00,5780122.448856127
XAGUSD,SELL,Scalper,2026-05-20 13:30:00,74.911,75.00202747858152,0.01,0.0,0.0,True,0.001,CLOSED_SL,False,LOW_VOL_TRENDING_NEUTRAL,75.00202747858152,2026-05-20 14:00:00,-91027.47858152328
Jump 10 Index,SELL,Scalper,2026-05-20 17:30:00,93073.43,92900.92190911566,0.01,0.0,0.0,False,0.01,CLOSED_SL,False,MED_VOL_TRENDING_NEUTRAL,92900.92190911566,2026-05-20 18:00:00,17250809.088433743
